2.061286064328217, 0.8329113567390063
2.24175092414351, 0.9752652838852045
2.4993183353778177, 1.1117361535588395
2.6334872820799617, 1.201799157008068
2.875134130896509, 1.3157636846605198
3.182364797371594, 1.444670127354462
3.5282551111329497, 1.616330391033768
3.923390297450485, 1.7763190489906822
4.373508282433732, 1.9264954782275165
4.8752668601301385, 2.114610624458426
5.434590590110152, 2.3027554012166824
6.036431386466248, 2.5426780994042764
6.672988349851703, 2.8501173841184615
7.33969483783648, 3.287802936259044
8.047022731829454, 3.777955880640728
8.605603855932074, 4.517076804611202
9.313404604924564, 5.191445046195488
9.946760473994264, 6.048623387486486
10.60709502956133, 6.915794804762917
11.256930616942435, 7.955465745453242
12.030858538772907, 9.174363260120327
12.968108215351805, 10.701087807883892
14.075123294584175, 12.310521407041545
15.303770749569848, 14.090242642169498
16.730538636529623, 16.095969073748094
18.46363277768147, 18.377653758366833
20.531405868886612, 21.00635590920698
22.886908211995816, 23.796047307885388
25.512649783915016, 26.61969853909999
28.43963426460297, 29.276825844796967
31.70242228677914, 31.789635075507455
35.339539513705574, 33.878113735115946
39.39393153442346, 34.620231629525364
43.91347094766139, 34.70625918121328
48.951522621854124, 35.08725038951243
54.567573805629884, 35.64806678068429
60.881671488406354, 36.030832706611925
67.72105114512678, 36.043705613005066
75.2257671338174, 36.272182841686174
84.25746775444166, 35.05502601826691
93.92405678333981, 34.14373925841983
104.56767426534734, 33.225711234473096
116.2560167166451, 31.2218833691699
128.3395706839908, 29.499111873047053
138.88805685886345, 27.205703782455323
152.96880540605798, 26.059279183699793
169.09975298549864, 24.208732910610177
186.47123477207342, 23.03216471461811
203.39796257215147, 21.39594956035561
223.47343913627077, 20.448374014377343
243.75900264117584, 19.009680672697137
267.81813323880965, 18.22463252362352
292.1290391369738, 16.96732150981826
321.8021373597438, 16.19084379404917
353.7679327710867, 15.353489409635948
